sep=,
portal,cod_cliente,razao_cliente,nome_cliente,doc_cliente,tipo_cliente,endereco_cliente,numero_rua_cliente,complement_end_cli,bairro_cliente,cep_cliente,cidade_cliente,uf_cliente,pais,fone_cliente,email_cliente,sexo,data_cadastro,data_nascimento
8560,842,ASSOC. MORADORES QUINTA DA SERRA,ASSOC. MORADORES QUINTA DA SERRA,06882315000196,A,RUA DOS PAPAGAIOS,25,,CENTRO,95680-000,CANELA,RS,BRASIL,5432824339,,M,24/11/2016 02:34:00,
8560,843,STUDIO.9PRODUTORA (GILSON ROSA),STUDIO.9PRODUTORA (GILSON ROSA),04185657000121,A,RUA INTENDENTE ALFREDO AZEVEDO,199,,GLORIA,91710-010,PORTO ALEGRE,RS,BRASIL,5199693001,studio9.produtora@gmail.com,M,24/11/2016 02:34:00,
8560,844,LOREAL BRASIL COML COSM LTDA (KERASTASE),LOREAL BRASIL COML COSM LTDA (KERASTASE),30278428000595,A,AV. S/Nº,1280,,PQ BOA VISTA II,25085-370,DUQUE DE CAXIAS,RJ,BRASIL,93194075,igsilva@br.loreal.com,M,24/11/2016 02:34:00,
8560,845,MOTOBOY,MOTOBOY,10655354000128,A,RUA GENERAL SALVADOR PINHEIRO,917,,VILA JARDIM,91320-240,PORTO ALEGRE,RS,BRASIL,,,M,24/11/2016 02:34:00,
8560,846,AMX ARTES GRÁFICAS LTDA (ALGOMAIS),AMX ARTES GRÁFICAS LTDA (ALGOMAIS),11508151000171,A,RUA SANTOS DUMONT,1101,,SÃO GERALDO,90230-241,PORTO ALEGRE,RS,BRASIL,5132222339,atendimento@graficaalgomais.com.br,M,24/11/2016 02:34:00,
8560,847,GADOTTI CAR SERRALHERIA LTDA ME,GADOTTI CAR SERRALHERIA LTDA ME,04020125000134,A,RUA DAS CAMÉLIA,216,,CENTRO,37640-000,EXTREMA,MG,BRASIL,1140637772,,M,24/11/2016 02:34:00,
8560,848,MULTISOM COMERCIO E IMPORTAÇÃO LTDA.,MULTISOM COMERCIO E IMPORTAÇÃO LTDA.,68798016000125,A,RUA HOFFMANN,246,,FLORESTA,90220-170,PORTO ALEGRE,RS,BRASIL,5133149432,,M,24/11/2016 02:34:00,
8560,849,NADIA NOVELLETTO,NADIA NOVELLETTO,91927676053,A,RUA HOFFMANN,246,,FLORESTA,90220-170,PORTO ALEGRE,RS,BRASIL,5133149432,,M,24/11/2016 02:34:00,
8560,850,TUMELERO MATERIAIS DE CONSTRUÇÃO SA,TUMELERO MATERIAIS DE CONSTRUÇÃO SA,10280765000771,A,AV. 24 DE OUTUBRO,684,,INDEPENDENCIA,90510-000,PORTO ALEGRE,RS,BRASIL,5133144650,,M,24/11/2016 02:34:00,
8560,851,TRANSDONATI,TRANSDONATI,03823687000153,A,RUA TEODOMIRO PORTO DA FONSECA,1001,,SIÃO,93020-080,SAO LEOPOLDO,RS,BRASIL,,,M,24/11/2016 02:34:00,
8560,852,ABT COMERCIAL ELETRICA LTDA.,ABT COMERCIAL ELETRICA LTDA.,00212675000102,A,AV. SÃO PEDRO,924,,SÃO GERALDO,90230-123,PORTO ALEGRE,RS,BRASIL,5130183800,,M,24/11/2016 02:34:00,
8560,853,SOC EDUC RITTER DOS REIS,SOC EDUC RITTER DOS REIS,87248522000276,A,PÇA XV DE NOVEMBRO,66,CONJ 802,CENTRO,90020-080,PORTO ALEGRE,RS,BRASIL,,,M,24/11/2016 02:34:00,
8560,854,ENTULHOS,ENTULHOS,13103889000184,A,RUA FRANCISO DE AQUINO,75,,VILA JARDIM,91320-230,PORTO ALEGRE,RS,BRASIL,5133866832,,M,24/11/2016 02:34:00,
8560,855,CONCEITO COMUNICAÇÃO VISUAL LTDA.,CONCEITO COMUNICAÇÃO VISUAL LTDA.,11373556000140,A,RUA ERNESTO DA FONTOURA,730,,SÃO GERALDO,90230-091,PORTO ALEGRE,RS,BRASIL,5133634444,signsup@signsup.com.br,M,24/11/2016 02:34:00,
8560,856,SULGRAF SOLUÇÕES EM SINALIZAÇÃO,SULGRAF SOLUÇÕES EM SINALIZAÇÃO,05059391000133,A,AV. BENJAMIN CONSTANT,1111,CONJ. 205,SÃO JOÃO,90550-004,PORTO ALEGRE,RS,BRASIL,5133379999,sulgraf@sulgraf.com,M,24/11/2016 02:34:00,
8560,857,TOK & STOK,TOK & STOK,49732175004846,A,AV. PRAIA DE BELAS,1181,PISO 2   LOJA 2126/1,PRAIA DE BELAS,90110-000,PORTO ALEGRE,RS,BRASIL,51,,M,24/11/2016 02:34:00,
8560,858,VALPLAST EMBALAGENS PLÁSTICAS LTDA.,VALPLAST EMBALAGENS PLÁSTICAS LTDA.,09369597000110,A,AV. ERNESTO NEUGEBAUER,72,,HUMAITÁ,90250-040,PORTO ALEGRE,RS,BRASIL,5133612173,,M,24/11/2016 02:34:00,
8560,859,DELLAMED HOSPITALAR,DELLAMED HOSPITALAR,11666105000109,A,RUA MARECHAL FLORIANO,493,,CENTRO,95020-370,CAXIAS DO SUL,RS,BRASIL,5430208800,dellamed@dellamed.com.br,M,24/11/2016 02:34:00,
8560,860,COMPANHIA ESTADUAL DE DISTRIBUIÇÃO DE ENERGIA ELETRICA CEEE,CEEE,08467115000100,F,AVENIDA JOAQUIM PORTO VILLANOVA,201,,JARDIM DO SALSO,91410-400,PORTO ALEGRE,RS,Brasil,,, ,24/11/2016 02:34:00,
8560,861,MÃO DE OBRA,MÃO DE OBRA,06888220000180,A,RUA GENERAL SALVADOR PINHEIRO,917,,VILA JARDIM,91320-240,PORTO ALEGRE,RS,BRASIL,5130236454,,M,24/11/2016 02:34:00,
8560,862,EXPOSITORES GALLEGO,EXPOSITORES GALLEGO,07286986000157,A,RUA VOLUNTARIOS DA PATRIA,615,,CENTRO,90030-000,PORTO ALEGRE,RS,BRASIL,5030240171,,M,24/11/2016 02:34:00,
8560,863,ANS GRÁFICA,ANS GRÁFICA,05677050000121,A,RUA OSCAR SCHNEIDER,467,,MEDIANEIRA,90880-410,PORTO ALEGRE,RS,BRASIL,51,,M,24/11/2016 02:34:00,
8560,864,BRASTON HOTEIS HOTELARIA E EVENTOS LTDA.,BRASTON HOTEIS HOTELARIA E EVENTOS LTDA.,07006647000170,A,RUA MARTINS FONTES,330,,CONSOLAÇÃO,01050-000,SAO PAULO,SP,BRASIL,1131562400,reservasbraston@braston.com,M,24/11/2016 02:34:00,
8560,865,KLAYSUL COM  E REPRESENT  LTDA. (SUNSET),KLAYSUL COM  E REPRESENT  LTDA. (SUNSET),72046097000184,A,AV. DO FORTE,885,LOJA 01,JARDIM IPIRANGA,91360-000,PORTO ALEGRE,RS,BRASIL,5133472653,klaysul@cpovo.net,M,24/11/2016 02:34:00,
8560,866,CAPA ENGENHARIA,CAPA ENGENHARIA,90025073000120,A,RUA JOÃO MENDES OURIQUES,135,,PARTENOM,91760-450,PORTO ALEGRE,RS,BRASIL,51,,M,24/11/2016 02:34:00,
8560,867,ZÊTA PAINÉIS LTDA.,ZÊTA PAINÉIS LTDA.,03292590000161,A,EST. FEDERAL  BR 290,4300,KM 109,DISTRITO INDUSTRIAL,92990-000,ELDORADO DO SUL,RS,BRASIL,5134814488,,M,24/11/2016 02:34:00,
8560,868,SP IMOBILIARIA,SP IMOBILIARIA,92125947000147,A,RUA FELISBERTO SOARES,208,,CENTRO,95680-000,CANELA,RS,BRASIL,5432824288,,M,24/11/2016 02:34:00,
8560,869,CONFIANÇA CIA DE SEGUROS,CONFIANÇA CIA DE SEGUROS,33054883000171,A,RUA SETE DE SETEMBRO,604,,CENTRO,90650-220,PORTO ALEGRE,RS,BRASIL,,,M,24/11/2016 02:34:00,
8560,870,RENATO COIMBRA,RENATO COIMBRA,98456130044,A,RUA GAL. SALVADOR PINHEIRO,917,,VILA JARDIM,91320-240,PORTO ALEGRE,RS,BRASIL,5130236454,,M,24/11/2016 02:34:00,
8560,871,WALL MART,WALL MART,00063960009408,A,RUA GAL. SALVADOR PINHEIRO,917,,VILA JARDIM,91320-240,PORTO ALEGRE,RS,BRASIL,,,M,24/11/2016 02:34:00,
8560,872,COFEE BREAK/BRUNCH/MERCADO,COFEE BREAK/BRUNCH/MERCADO,93015006001780,A,RUA MAL. FLORIANO PEIXOTO,333,,CENTRO,90020-061,PORTO ALEGRE,RS,BRASIL,5132244366,,M,24/11/2016 02:34:00,
8560,873,DIVIMASTER,DIVIMASTER,00686637000183,A,RUA SANTA MARIA,784,,SANTA ISABEL,91340-220,VIAMAO,RS,BRASIL,5134343188,divimaster@hotmail.com,M,24/11/2016 02:34:00,
8560,874,COPIAS/CARIMBOS,COPIAS/CARIMBOS,87376968000103,A,RUA VIG. JOSÉ INÁCIO,371,LOJA 29,CENTRO,91320-240,PORTO ALEGRE,RS,BRASIL,5132245491,,M,24/11/2016 02:34:00,
8560,875,ESPAÇO COMERCIAL,ESPAÇO COMERCIAL,91923516000163,A,AV. VOLUNTARIOS DA PATRIA,3777,SALA 201,CENTRO,91320-240,PORTO ALEGRE,RS,BRASIL,5133422444,,M,24/11/2016 02:34:00,
8560,876,CREARE RECREAÇÕES LTDA,CREARE RECREAÇÕES LTDA,87965141000127,A,RUA GENERAL SALVADOR PINHEIRO,917,,VILA JARDIM,91320-240,PORTO ALEGRE,RS,BRASIL,,,M,24/11/2016 02:34:00,
8560,877,IPVA,IPVA,19096264000119,A,SALVADOR PINHEIRO,917,,VILA JARDIM,91320-240,PORTO ALEGRE,RS,BRASIL,,,M,24/11/2016 02:34:00,
8560,878,CURSOS,CURSOS,93321826000133,A,RUA GAL. SALVADOR PINHEIRO,917,,VILA JARDIM,91320-240,PORTO ALEGRE,RS,BRASIL,,,M,24/11/2016 02:34:00,
8560,879,ESTACIONAMENTO,ESTACIONAMENTO,93785210000113,A,RUA GAL. SALVADOR PINHEIRO,917,,VILA JARDIM,91320-240,PORTO ALEGRE,RS,BRASIL,,,M,24/11/2016 02:34:00,
8560,880,MAGAZINE LUIZA,MAGAZINE LUIZA,47960950029022,A,AV. ASSIS BRASIL,2488,,PASSO D´AREIA,91010-002,PORTO ALEGRE,RS,BRASIL,,,M,24/11/2016 02:34:00,
8560,881,BRILHOPAST IND E COM DE PAPEIS LTDA.,BRILHOPAST IND E COM DE PAPEIS LTDA.,05232388000170,A,RUA CRISTIANO JOSE DO NASCIMENTO,530,,DISTRITO INDUSTRIAL,94930-595,CACHOEIRINHA,RS,BRASIL,5121023000,,M,24/11/2016 02:34:00,
8560,882,MARKETING/CAMPANHAS ACESSÓRIOS,MARKETING/CAMPANHAS ACESSÓRIOS,07608913000134,A,RUA GAL. SALVADOR PINHEIRO,917,,VILA JARDIM,91320-240,PORTO ALEGRE,RS,BRASIL,,,M,24/11/2016 02:34:00,
8560,883,ESQUADRIAS,ESQUADRIAS,04919212000128,A,RUA SALVADOR PINHEIRO,917,,VILA JARDIM,91320-240,PORTO ALEGRE,RS,BRASIL,,,M,24/11/2016 02:34:00,
8560,884,PONTO FRIO,PONTO FRIO,07170938000107,A,RUA GAL. SALVADOR PINHEIRO,917,,VILA JARDIM,91320-240,PORTO ALEGRE,RS,BRASIL,,,M,24/11/2016 02:34:00,
8560,885,RECOM - RECUP DE COMPRES LTDA.,RECOM - RECUP DE COMPRES LTDA.,94779022000145,A,AV. PRESIDENTE FRANKLIN ROOSEVELT,1038,,NAVEGANTES,90230-002,PORTO ALEGRE,RS,BRASIL,5133439254,,M,24/11/2016 02:34:00,
8560,886,IDEA TECNOLOGIA DA INFORMAÇÃO,IDEA TECNOLOGIA DA INFORMAÇÃO,05012162000163,A,RUA DA REPÚBLICA,305,402,CIDADE BAIXA,90050-321,PORTO ALEGRE,RS,BRASIL,,,M,24/11/2016 02:34:00,
8560,887,CONSERBRAS - ASSISTENCIA TECNICA,CONSERBRAS - ASSISTENCIA TECNICA,13336028000227,A,AV. PROTÁSIO ALVES,4614,,PARTENON,91320-240,PORTO ALEGRE,RS,BRASIL,5133386400,,M,24/11/2016 02:34:00,
8560,888,DETIPRAG CONTROLE DE PRAGAS LTDA,DETIPRAG CONTROLE DE PRAGAS LTDA,07599836000101,A,AV GETULIO VRGAS,2609,,NITERÓI,92110-330,CANOAS,RS,BRASIL,5134660014,,M,24/11/2016 02:34:00,
8560,889,ENGOTEX INDUSTRIA TEXTIL LTDA.,ENGOTEX INDUSTRIA TEXTIL LTDA.,04072954000160,A,RUA ARNOLDO RISTOW,1020,,ZANTÃO,88357-300,BRUSQUE,SC,BRASIL,4733553055,,M,24/11/2016 02:34:00,
8560,890,CORREIOS,CORREIOS,34028316126476,A,AV. PROTÁSIO ALVES,5718,,VILA JARDIM,91311-970,PORTO ALEGRE,RS,BRASIL,,,M,24/11/2016 02:34:00,
8560,891,BOMBEIROS,BOMBEIROS,87890992000158,A,RUA SALVADOR PINHEIRO,917,,VILA JARDIM,90240-520,PORTO ALEGRE,RS,BRASIL,5130246757,,M,24/11/2016 02:34:00,
8560,892,VERSÁTIL ARTES GRÁFICAS LTDA.,VERSÁTIL ARTES GRÁFICAS LTDA.,68847524000156,A,RUA GAL.SALVADOR PINHEIRO,917,,VILA JARDIM,91320-240,PORTO ALEGRE,RS,BRASIL,,,M,24/11/2016 02:34:00,
8560,893,THATIANA NASCIMENTO CAVALCANTI TCACENCO,THATIANA NASCIMENTO CAVALCANTI TCACENCO,01657901998,A,RUA BISPO WILLIAM THOMÁS,200,,TERESOPOLIS,91720-030,PORTO ALEGRE,RS,BRASIL,5133919776,,M,24/11/2016 02:34:00,
8560,894,FRETE,FRETE,18995425000143,A,RUA GAL. SALVADOR PINHEIRO,917,,VILA JARDIM,91320-240,PORTO ALEGRE,RS,BRASIL,,,M,24/11/2016 02:34:00,
8560,895,TOK DE ARTE ADESIVOS (ROGER RAUPP),TOK DE ARTE ADESIVOS (ROGER RAUPP),18051767000105,A,RU GAL. SALVADOR,917,,VILA JARDIM,91320-240,PORTO ALEGRE,RS,BRASIL,5193900471,micheli.tokdearteadesivos@hotmail.com,M,24/11/2016 02:34:00,
8560,896,EXAME MEDICO,EXAME MEDICO,93712701000134,A,RUA GAL. VITORINO,129,9º ANDAR,CENTRO,91320-240,PORTO ALEGRE,RS,BRASIL,5130129500,,M,24/11/2016 02:34:00,
8560,897,EDITORIAL SINOS S/A,EDITORIAL SINOS S/A,91665570000156,A,RUA JORNAL NH,99,,CENTRO,93334-350,NOVO HAMBURGO,RS,BRASIL,5135940447,,M,24/11/2016 02:34:00,
8560,898,BORRACHAS FARRAPOS LTDA.,BORRACHAS FARRAPOS LTDA.,90761248000168,A,AV. FARRAPOS,2996,,SÃO GERALDO,90220-002,PORTO ALEGRE,RS,BRASIL,5133420411,,M,24/11/2016 02:34:00,
8560,899,PASSION COM DE PERF E COSM LTDA.,PASSION COM DE PERF E COSM LTDA.,00136340000306,A,AV. ACESSO RODOVIÁRIO,0,QUADRA 09 MODULOS 02/03 SALA J,TIMS,29161-376,SERRA,ES,BRASIL,1121672200,,M,24/11/2016 02:34:00,
8560,900,RESULTADO FINAL IND COM PÇS ACRÍLICO LTD,RESULTADO FINAL IND COM PÇS ACRÍLICO LTD,00244056000191,A,RUA JOÃO ABOTT,567,,PETROPOLIS,90460-150,PORTO ALEGRE,RS,BRASIL,513337664,,M,24/11/2016 02:34:00,
8560,901,EDIOURO DUETTO EDIT LTDA (CABELO E CIA),EDIOURO DUETTO EDIT LTDA (CABELO E CIA),04426447000188,A,RUA GAL. SALVADOR PINHEIRO,917,,VILA JARDIM,91320-240,PORTO ALEGRE,RS,BRASIL,51,,M,24/11/2016 02:34:00,
8560,902,ETILUX IND E COMERCIO LTDA (IMPALA MAQ),ETILUX IND E COMERCIO LTDA (IMPALA MAQ),50306471000796,A,GOVERNADOR JOSE HENRIQUE SETTE,18,SALA 01,PORTO DE CARIACICA,29156-700,CARIACICA,ES,BRASIL,2733284828,ricardo.car@terra.com.br,M,24/11/2016 02:34:00,
8560,903,FORTE PISO SYSTEMS,FORTE PISO SYSTEMS,53583068000107,A,RUA RIACHUELO,1423,,CENTRO,91320-240,PORTO ALEGRE,RS,BRASIL,5130516717,fortepisoslc@yahoo.com.br,M,24/11/2016 02:34:00,
8560,904,CONTA VIVO,CONTA VIVO,02449992000164,A,AV. JOSÉ BONIFÁCIO,245,,FARROUPILHA,90040-130,PORTO ALEGRE,RS,BRASIL,8486,,M,24/11/2016 02:34:00,
8560,905,KASA IMÓVEIS,KASA IMÓVEIS,03989318000135,A,RUA MUCK,104,,CENTRO,92010-250,CANOAS,RS,BRASIL,34763176,KASA@KASAIMOVEIS.COM.BR,M,24/11/2016 02:34:00,
8560,906,CEZAR SPERINDE FILHO E CIA LTDA,CEZAR SPERINDE FILHO E CIA LTDA,89525174000181,A,R LIBERDADE,227,,RIO BRANCO,90420-090,PORTO ALEGRE,RS,BRASIL,32084000,,M,24/11/2016 02:34:00,
8560,907,DETRAN,DETRAN,01935819000103,A,RUA GAL. SALVADOR PINHEIRO,917,,VILA JARDIM,91320-240,PORTO ALEGRE,RS,BRASIL,,,M,24/11/2016 02:34:00,
8560,908,NAKA SIGNS COMUNICAÇÃO VISUAL LTDA,NAKA SIGNS COMUNICAÇÃO VISUAL LTDA,13564204000105,A,RUA SEZEFREDO IGNACIO DE OLIVEIRA,98,,PASSO DAS PEDRAS,91230-440,PORTO ALEGRE,RS,BRASIL,5130299120,,M,24/11/2016 02:34:00,
8560,909,METALURGICA SÃO JORGE,METALURGICA SÃO JORGE,87140141000198,A,RUA GAL. SALVADOR PINHEIRO,917,,VILA JARDIM,91320-240,PORTO ALEGRE,RS,BRASIL,5133642111,,M,24/11/2016 02:34:00,
8560,910,ESEG - COM. DE MAT.  DE SEGURANÇA LTDA,ESEG - COM. DE MAT.  DE SEGURANÇA LTDA,91939470000170,A,R. JOAQUIM SILVEIRA,268,LOJA 4/5,SÕ SEBASTIÃO,91060-320,PORTO ALEGRE,RS,BRASIL,33402609,eseg@cpovo.net,M,24/11/2016 02:34:00,
8560,911,POSTO GASOLINA,POSTO GASOLINA,33337122000127,A,RUA GAL. SALVADOR PINHEIRO,917,,VILA JARDIM,91320-240,PORTO ALEGRE,RS,BRASIL,,,M,24/11/2016 02:34:00,
8560,912,GUINCHO,GUINCHO,18835089000171,A,RUA GAL. SALVADOR PINHEIRO,917,,VILA JARDIM,91320-240,PORTO ALEGRE,RS,BRASIL,,,M,24/11/2016 02:34:00,
8560,913,PONTO COMERCIAL,PONTO COMERCIAL,08877267000173,A,RUA GAL.SALVADOR PINHEIRO,917,,VILA JARDIM,91320-240,PORTO ALEGRE,RS,BRASIL,,,M,24/11/2016 02:34:00,
8560,914,LEINDECKER IMÓVEIS,LEINDECKER IMÓVEIS,92932748000140,A,RUA MOSTARDEIRO,12,LJ 12,MOINHOS DE VENTO,90430-000,PORTO ALEGRE,RS,BRASIL,,,M,24/11/2016 02:34:00,
8560,915,CASA DO FILME LTDA.,CASA DO FILME LTDA.,92884550000139,A,AV. ALBERTO BINS,877,LOJA,CENTRO,90030-143,PORTO ALEGRE,RS,BRASIL,5132242255,,M,24/11/2016 02:34:00,
8560,916,JULIANO PIFFER PNEUS E RODAS,JULIANO PIFFER PNEUS E RODAS,10954750000156,A,AV. SERTORIO,5291,,SARANDI,91050-371,PORTO ALEGRE,RS,BRASIL,5130139296,,M,24/11/2016 02:34:00,
8560,917,LIVRARIA SARAIVA,LIVRARIA SARAIVA,61365284007389,A,AV. JOAO WALLIG,1800,LJ 2249,CENTRO,91349-900,PORTO ALEGRE,RS,BRASIL,,,M,24/11/2016 02:34:00,
8560,918,"ALBAN, CREMA & CIA LTDA - SERAFINENSE","ALBAN, CREMA & CIA LTDA - SERAFINENSE",90393687000165,A,RUA CASTELO BRANCO,290,,CENTRO,91320-240,SERAFINA CORREA,RS,BRASIL,,,M,24/11/2016 02:34:00,
8560,919,TRINDADE DIST. DE COSMETICOS LTDA (WOOP),TRINDADE DIST. DE COSMETICOS LTDA (WOOP),18011598000180,A,RUA URUGUAI 335,0,,CENTRO,90010-140,PORTO ALEGRE,RS,BRASIL,5130626803,trindadesul@gmail.com,M,24/11/2016 02:34:00,
8560,920,GENERALI BRASIL SEGUROS S.A.,GENERALI BRASIL SEGUROS S.A.,33072307000157,A,RUA GAL. SALVADOR PINHEIRO,917,,VILA JARDIM,91240-320,PORTO ALEGRE,RS,BRASIL,,,M,24/11/2016 02:34:00,
8560,921,OGAIA COMUNICAÇÃO VISUAL,OGAIA COMUNICAÇÃO VISUAL,16727973000167,A,RUA DAVID CANABARRO,654,,CENTRO,92320-110,CANOAS,RS,BRASIL,,,M,24/11/2016 02:34:00,
8560,922,SEUZÉ RESOLVE REPAROS REFORMAS,SEUZÉ RESOLVE REPAROS REFORMAS,18210932000124,A,RUA HUMAITÁ,1166,,CENTRO,91320-240,CANOAS,RS,BRASIL,,,M,24/11/2016 02:34:00,
8560,923,MIRIAN DOR DISTRIBUIDORA DE COSMÉTICOS,MIRIAN DOR DISTRIBUIDORA DE COSMÉTICOS,04983205000195,A,AV MARGINAL RITA DE AGUIRRE MONTEIRO 1.230,1230,,JARDIM DO LAGO II,16300-000,PENAPOLIS,SP,BRASIL,1836534836,sara.fcarvalho@hotmail,M,24/11/2016 02:34:00,
8560,924,SIPEL IND E COM DE PAPEIS E EMBALAGENS,SIPEL IND E COM DE PAPEIS E EMBALAGENS,15020323000114,A,RUA DOM RICARDO,565,,VILA REAL,88337-150,BALNEARIO CAMBORIU,SC,BRASIL,4799299467,,M,24/11/2016 02:34:00,
8560,925,COTEMAQ COM ASSIST TEC MAQ,COTEMAQ COM ASSIST TEC MAQ,05855518000120,A,AV. IPIRANGA,3407,,IPIRANGA,90610-001,PORTO ALEGRE,RS,BRASIL,5132171508,,M,24/11/2016 02:34:00,
8560,926,TECNOWARE TECNOL E SERV EM INFORM LTDA.,TECNOWARE TECNOL E SERV EM INFORM LTDA.,93424042000130,A,RUA OLINDA,90,,SAO GERALDO,90240-570,PORTO ALEGRE,RS,BRASIL,5133951202,,M,24/11/2016 02:34:00,
8560,927,B2W - COMPANHIA GLOBAL DO VAREJO,B2W - COMPANHIA GLOBAL DO VAREJO,00776574001390,A,ESTRADA DA LAMA PRETA,321,,SANTA CRUZ,23575-450,RIO DE JANEIRO,RJ,BRASIL,51,,M,24/11/2016 02:34:00,
8560,928,OFICINA MECANICA,OFICINA MECANICA,00519942000180,A,RUA SALVADOR PINHEIRO,665,,VILA JARDIM,91320-240,PORTO ALEGRE,RS,BRASIL,5133811370,,M,24/11/2016 02:34:00,
8560,929,EUCATEX,EUCATEX,56643018000166,A,RUA GAL. SALVADOR PINHEIRO,917,,VILA JARDIM,91320-240,PORTO ALEGRE,RS,BRASIL,,,M,24/11/2016 02:34:00,
8560,930,IRMÃOS TOMAZELLI & CIA.LTDA.,IRMÃOS TOMAZELLI & CIA.LTDA.,96299144000160,A,AV. DO FORTE,1062,,VILA IPIRANGA,91320-240,PORTO ALEGRE,RS,BRASIL,5133402111,,M,24/11/2016 02:34:00,
8560,931,SUPERNOVA COM ILUM MAT ELETRICOS EIRELLI,SUPERNOVA COM ILUM MAT ELETRICOS EIRELLI,14936347000155,A,AV PARÁ,1187,,SÕ JOÃO,90230-123,PORTO ALEGRE,RS,BRASIL,5130831212,,M,24/11/2016 02:34:00,
8560,932,HAIR BEAUTY BRASIL,HAIR BEAUTY BRASIL,06231684000119,A,AV PAULISTA,1159,CONJ 110 1 ANDAR,CERQ CESAR,01311-200,CERQUEIRA CESAR,SP,BRASIL,1133555258,eder.as@hbbrasil.com/f.takeshi@hbbrasil.com,M,24/11/2016 02:34:00,
8560,933,CERTISIGN,CERTISIGN,01554285000760,A,RUA GAL. SALVADOR PINHEIRO,917,,VILA JARDIM,90240-320,PORTO ALEGRE,RS,BRASIL,,,M,24/11/2016 02:34:00,
8560,934,FABESUL,FABESUL,89054050000165,A,RUA JULIO KOWALSKI,225,,JARDIM SÃO PEDRO,91040-380,PORTO ALEGRE,RS,BRASIL,5133578000,,M,24/11/2016 02:34:00,
8560,935,PERTO S/A PERIFERICOS P/ AUTOMAÇÃO,PERTO S/A PERIFERICOS P/ AUTOMAÇÃO,92080035000104,A,RUA NISSIN CASTIEL,640,,DISTRITO INDUSTRIAL,94045-420,GRAVATAI,RS,BRASIL,5134898700,,M,24/11/2016 02:34:00,
8560,936,OMEGA SERVIÇOS MÉDICOS,OMEGA SERVIÇOS MÉDICOS,09584596000199,A,RUA GENERAL VITORINO,129,9º ANDAR,CENTRO,90245-520,PORTO ALEGRE,RS,BRASIL,5130129500,,M,24/11/2016 02:34:00,
8560,937,NET,NET,00108786006520,A,R. SILVERIO 1111,1111,,MENINO DEUS,90850-000,PORTO ALEGRE,RS,BRASIL,,WWW.NETCOM..BR,M,24/11/2016 02:34:00,
8560,938,MULT TAPE ADESIVOS,MULT TAPE ADESIVOS,04185585000112,A,AV MARANHAO,640,,SAO GERALDO,90230-040,PORTO ALEGRE,RS,BRASIL,5133718500,,M,24/11/2016 02:34:00,
8560,939,SANTANDER,SANTANDER,55942312000106,A,RUA XV DE NOVEMBRO,165,2 ANDAR,CENTRO,01013-001,SAO PAULO,SP,BRASIL,,,M,24/11/2016 02:34:00,
8560,940,SERIGRAFIA,SERIGRAFIA,14003846000190,A,R TEN ARY TARRAGO,1260,,JARDIM ITU SABARA,91225-001,PORTO ALEGRE,RS,BRASIL,33385558,,M,24/11/2016 02:34:00,
8560,941,BANCO FISCAL,BANCO FISCAL,13424763000101,A,AV. DIARIO DE NOTICIAS,200,1511,CRISTAL,90810-020,PORTO ALEGRE,RS,BRASIL,,,M,24/11/2016 02:34:00,
8560,942,DISTRIBUIDORA CAPIXABA (TUT HAIR),DISTRIBUIDORA CAPIXABA (TUT HAIR),19386669000191,A,AV LANDULFO CARIBE,0,TERREO,JEQUIEZINHO,45206-000,JEQUIE,BA,BRASIL,7335289100,roller1@via-rs.net,M,24/11/2016 02:34:00,
8560,943,JOICO,JOICO,47960950044927,A,RUA GAL. SALVADOR PINHEIRO,917,,VILA JARDIM,91320-240,PORTO ALEGRE,RS,BRASIL,,cosmsul@cosmsul.com.br,M,24/11/2016 02:34:00,
8560,944,INCABRAS,INCABRAS,87406583000133,A,AV CAIRU,546,,NAVEGANTES,90230-030,PORTO ALEGRE,RS,BRASIL,33439666,,M,24/11/2016 02:34:00,
8560,945,TROCA TRANSPORTES,TROCA TRANSPORTES,00193687000129,A,AV WILLY EUGENIO FLECK,305,,RUBEM BERTA,91150-180,PORTO ALEGRE,RS,BRASIL,,,M,24/11/2016 02:34:00,
8560,946,PORTO PLAST,PORTO PLAST,08170322000190,A,AV DO FORTE,1024,,VILA IPIRANGA,94930-000,PORTO ALEGRE,RS,BRASIL,,,M,24/11/2016 02:34:00,
8560,947,BRADESCO SEGUROS,BRADESCO SEGUROS,92682038000100,A,AV PERNANBUCO,1155,,NAVEGANTES,90240-004,PORTO ALEGRE,RS,BRASIL,,,M,24/11/2016 02:34:00,
8560,948,AGROLIM,AGROLIM,93135762000186,A,DR CECILIO MONZA,10990,,BELEM NOVO,91780-060,PORTO ALEGRE,RS,BRASIL,5132591154,,M,24/11/2016 02:34:00,
8560,949,MERCADO PAGO REPRESENTAÇÕES LTDA.,MERCADO PAGO REPRESENTAÇÕES LTDA.,10573521000191,A,AV. MARTE,489,,CENTRO,06541-005,SANTANA DE PARNAIBA,SP,BRASIL,,,M,24/11/2016 02:34:00,
8560,950,PROFISSIONAIS AUTÔNOMOS (SANTANDER),PROFISSIONAIS AUTÔNOMOS (SANTANDER),90400888000223,A,RUA GAL. SALVADOR PINHEIRO,917,,VILA JARDIM,91320-240,PORTO ALEGRE,RS,BRASIL,,,M,24/11/2016 02:34:00,
